ProductID,BrandName,Category,sub_category,Segment,Price ,Size_Options,Ratings,Reviews,Description
10017743,SCORPIUS,Western,tops,Women,5.29,5,4.1,952,scorpius women pack of 2 crop tops
10013421,ether,Western,tshirts,Women,6.96,3,4.3,952,ether women white solid high neck pure cotton t shirt
10002767,HERE&NOW,Indian Wear,tops,Women,7.6,5,4.1,951,herenow women white  green printed a line top
10006053,Vishudh,Indian Wear,dresses,Women,20.79,5,4.3,951,vishudh women off white  green floral print a line dress
10003439,Clovia,Lingerie & Sleep Wear,briefs,Women,4.38,3,4.3,951,clovia women black self design lace boyshorts pn2656p13
10007597,Tokyo Talkies,Western,jeans,Women,6.57,6,3.9,951,tokyo talkies women black skinny fit mid rise slash knee stretchable jeans
10011163,Roadster,Topwear,tshirts,Men,2.79,5,4.2,950,the roadster lifestyle co men black printed detail round neck t shirt
10002869,HERE&NOW,Plus Size,kurtas,Women,2.71,5,4.3,950,herenow women magenta solid straight kurta
10003027,HERE&NOW,Plus Size,kurtas,Women,6.82,3,4.2,950,herenow women green solid straight kurta
10014845,Roadster,Western,tshirts,Women,3.08,3,4,950,roadster women pack of 2 pure cotton t shirts
10013073,Campus Sutra,Western,dresses,Women,10.45,5,3.9,950,campus sutra mint green  white printed shirt dress with side slits
10000751,DOLCE CRUDO,Western,jeans,Women,2.96,5,4.3,950,dolce crudo women navy blue skinny fit high rise clean look stretchable cropped jeans
10006039,Roadster,Western,tshirts,Women,12.43,5,4,950, roadster women pack of 2 cotton t shirts
10000641,Roadster,Bottom Wear,jeans,Men,5.84,5,3.6,949,roadster men blue skinny fit low rise clean look stretchable jeans
10013523,HIGHLANDER,Topwear,shirts,Men,12.67,4,4.1,949,highlander men sea green slim fit printed casual shirt
10000667,Cottinfab,Indian Wear,dresses,Women,4.13,4,4.4,949,cottinfab black sequinned maxi dress
10013673,Athena,Western,tops,Women,11.69,3,4.3,949,athena burgundy pleated bardot top
10002963,Mast & Harbour,Bottom Wear,jeans,Men,7.1,5,3.4,948,mast  harbour men navy blue slim tapered fit mid rise clean look stretchable jeans
1000718,Mast & Harbour,Topwear,shirts,Men,42.62,2,4.2,948,mast  harbour men maroon slim fit casual shirt
10000281,Roadster,Topwear,tshirts,Men,4.73,5,4.3,948,the roadster lifestyle co men mustard yellow printed round neck pure cotton t shirt
10017857,Sangria,Indian Wear,tops,Women,5.01,5,4.4,948,sangria blue ethnic motifs a line pure cotton top
10009743,Sangria,Indian Wear,kurtas,Women,6.96,7,4.2,948,sangria women white  blue printed straight kurta
10013425,HERE&NOW,Plus Size,dresses,Women,6.96,3,4.1,948,herenow navy blue floral printed tiered maxi dress
10013405,Roadster,Western,jeans,Women,6.96,3,4.2,948,roadster women blue skinny fit mid rise clean look stretchable jeans
10016003,Tokyo Talkies,Western,tops,Women,4.87,5,4.1,948,tokyo talkies women taupe printed top
10012971,Chkokko,Topwear,tshirts,Men,3.75,5,4.3,947,chkokko men black solid high neck t shirt
10003597,Saree mall,Indian Wear,sarees,Women,10.23,5,3.9,947,saree mall women pink solid saree
10001003,HERE&NOW,Plus Size,tops,Women,76.25,2,4,947,herenow white lightweight a line pure cotton top with gathers
10015161,all about you,Western,shirts,Women,2.78,4,4.3,947,all about you women mustard stretchable casual shirt
10004157,Roadster,Western,tshirts,Women,4.87,5,4.3,947,roadster women green  teal blue pack of 2 printed round neck t shirts
10002837,Tokyo Talkies,Western,jumpsuit,Women,10.23,4,4.3,947,tokyo talkies women black  white checked basic jumpsuit with belt
10017415,Roadster,Western,jackets,Women,75.21,6,4.4,947,roadster women blue solid denim jacket
10012803,Levis,Inner Wear &  Sleep Wear,trunk,Men,5.56,4,4.3,946,levis men navy solid pure cotton  trunks 001 boxer brief
10003505,Dollar Missy,Lingerie & Sleep Wear,briefs,Women,2.43,3,4.2,946,dollar missy women pack of 6 briefs 101p multi po6
10001527,Roadster,Western,jeans,Women,53.27,2,4.2,946,roadster women blue skinny fit mid rise clean look stretchable cropped jeans
10000215,STREET 9,Western,jackets,Women,3.89,5,4,946,street 9 women blue solid satin bomber jacket
10003695,Mast & Harbour,Western,tshirts,Women,7.24,5,4.3,946,mast  harbour women navy blue  silver printed round neck t shirt
10013623,Tokyo Talkies,Western,tops,Women,11.2,2,4.4,946,tokyo talkies navy blue  white vertical striped top
10006015,Roadster,Topwear,shirts,Men,12.43,5,4.3,945,roadster men maroon  navy blue regular fit checked sustainable casual shirt
10017631,Floret,Lingerie & Sleep Wear,bra,Women,4.87,5,4.1,945,floret pink pack of 2 full coverage minimizer bras t3033
10007663,ether,Western,tshirts,Women,9.74,5,4.2,945,ether women pack of 2 pure cotton t shirts
10003899,Roadster,Topwear,jackets,Men,11.14,5,4.1,944,roadster men navy blue  black solid reversible bomber jacket
10013427,Roadster,Topwear,tshirts,Men,6.96,3,4.2,944,roadster men pink melange solid round neck t shirt
10015165,Mayra,Western,dresses,Women,2.78,5,4.3,944,mayra women pink candy striped maxi dress
10017163,Roadster,Western,tshirts,Women,31.33,5,4.1,944,the roadster lifestyle co women pink solid round neck pure cotton t shirt
10002865,Roadster,Topwear,tshirts,Men,3.75,5,4,943,roadster men blue printed round neck t shirt
10013631,C9 AIRWEAR,Lingerie & Sleep Wear,briefs,Women,11.2,3,4.3,943,c9 airwear women pack of 3 solid bikini briefs p1174
10012879,Sera,Western,jumpsuit,Women,3.75,5,4.2,943,sera blue  peach coloured printed playsuit
10003347,Domyos By Decathlon,Topwear,jackets,Men,3.41,3,4,942,domyos by decathlon men khaki straight cut fitness jacket
10012863,Roadster,Topwear,tshirts,Men,3.75,5,4,942,roadster men white solid slub effect raw edge v neck pure cotton t shirt
10003851,HRX by Hrithik Roshan,Sports Wear,tights,Women,12.79,5,4.1,942,hrx active by hrithik roshan women charcoal grey solid three fourth length training tights
1000894,Roadster,Western,tshirts,Women,6.26,4,4.3,942,roadster women rust brown solid round neck pure cotton t shirt
10004123,U.S. Polo Assn.,Inner Wear &  Sleep Wear,briefs,Men,4.87,5,4.3,941,us polo assn men pack of 2 black solid briefs y9i006 002 p2
10012823,kipek,Indian Wear,kurtas,Women,5.56,4,4.5,941,kipek women teal blue  golden printed anarkali kurta with dupatta
10007763,U&F,Western,dresses,Women,13.92,6,4,941,uf black  pink floral print maxi dress
10012363,DOLCE CRUDO,Western,jeans,Women,3.62,5,4.2,941,dolce crudo women black skinny fit high rise clean look stretchable cropped jeans
10003801,Roadster,Topwear,jackets,Men,11.28,5,4,940,the roadster lifestyle co men olive green solid hooded tailored jacket with detachable hood
10009623,DressBerry,Western,dresses,Women,7.51,7,4.2,940,dressberry women pretty pink floral bell sleeves dress
1000494,Kook N Keech,Western,tshirts,Women,20.88,5,4.1,940,kook n keech women black printed round neck t shirt
10003047,Tokyo Talkies,Western,tops,Women,3.89,4,4.3,940,tokyo talkies women black printed blouson top
10013037,HIGHLANDER,Bottom Wear,track-pants,Men,9.17,5,4,939,highlander men black solid slim fit track pants
10001491,HIGHLANDER,Bottom Wear,jeans,Men,8.32,5,3.8,939,highlander men black tapered fit jeans
10017213,Mayra,Western,shrug,Women,11.77,5,4.2,939,mayra women black solid button shrug
10003569,ether,Western,jeans,Women,4.87,3,3.8,939,ether women black skinny fit low rise clean look jeans
10013415,Tokyo Talkies,Western,dresses,Women,6.96,3,4.3,939,tokyo talkies women checked grey shirt dress
10001715,Athena,Western,dresses,Women,76.25,2,4.3,939,athena mauve self design sheath dress
10016713,Roadster,Bottom Wear,jeans,Men,13.92,5,3.4,938,roadster men black regular fit low rise mildly distressed stretchable jeans
10003437,HIGHLANDER,Bottom Wear,trousers,Men,7.31,3,4,938,highlander men brown slim fit solid chinos
10018013,H&M,Topwear,sweatshirts,Men,12.53,5,4.3,938,hm men white relaxed fit hoodie
10015877,Roadster,Topwear,tshirts,Men,21.93,5,4.2,938,roadster men navy  maroon striped henley t shirt
1000709,Sangria,Indian Wear,kurtas,Women,29.39,5,4.3,938,sangria women blue  white printed straight kurta
10006083,KALINI,Indian Wear,sarees,Women,8.48,5,4,938,kalini peach coloured  blue polycotton baluchari saree
10012719,Harvard,Western,shirts,Women,21.7,5,4.2,938,harvard blue casual denim shirt
10007787,Cottinfab,Western,jumpsuit,Women,4.17,5,4.1,938,cottinfab women burgundy solid basic jumpsuit
10012759,Mast & Harbour,Bottom Wear,jeans,Men,1.85,5,3.9,937,mast  harbour men navy blue skinny fit mid rise clean look stretchable jeans
10017011,Roadster,Western,tshirts,Women,4.87,5,4.3,937,roadster women olive green brand logo printed round neck pure cotton t shirt
10000593,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,6.68,5,4,936,hrx by hrithik roshan black joggers
10017603,HRX by Hrithik Roshan,Sports Wear,tshirts,Men,4.73,5,4.1,936,hrx by hrithik roshan men grey self design round neck active t shirt
10001497,HIGHLANDER,Topwear,shirts,Men,30.29,3,4.1,936,highlander men beige  white slim fit striped casual shirt
10009611,Roadster,Topwear,shirts,Men,8.45,7,4.4,936,roadster men black  grey regular fit checked sustainable casual shirt
10016983,Moda Rapido,Plus Size,tshirts,Women,4.87,5,3.8,936,moda rapido women pink printed round neck pure cotton t shirt
10016985,RARE,Western,trousers,Women,3.13,5,4.1,936,rare women brown parallel trousers
10003249,Campus Sutra,Western,jackets,Women,3.89,3,3.9,936,campus sutra women maroon solid puffer jacket
10003411,Mast & Harbour,Western,tshirts,Women,2.92,3,4.2,936,mast  harbour women off white printed round neck t shirt
10017503,Ishin,Indian Wear,kurta-sets,Women,3.84,5,4.4,935,ishin women pink  white bandhani printed kurta with trousers
10017917,Sangria,Plus Size,kurtas,Women,4.45,5,4.2,935,sangria women red printed straight kurta
10007783,Sangria,Plus Size,kurtas,Women,8.35,5,4.1,935,sangria women white  peach coloured ethnic motifs printed pure cotton straight kurta
10005971,Tokyo Talkies,Western,jeans,Women,3.47,5,3.9,935,tokyo talkies women black skinny fit mid rise clean look jeans
1001061,Roadster,Western,tshirts,Women,25.05,6,4.3,935,roadster women pack of 2 printed t shirt
10005969,Mast & Harbour,Inner Wear &  Sleep Wear,socks,Men,3.47,5,4.3,934,mast  harbour men pack of 3 above ankle length socks
10012723,Mast & Harbour,Topwear,shirts,Men,7.51,5,4.1,934,mast  harbour men peach coloured slim fit printed casual shirt
10017001,WROGN,Topwear,jackets,Men,4.17,5,4.3,934,wrogn men brown solid biker jacket
10012779,Anouk,Indian Wear,kurtas,Women,6.26,4,4.1,934,anouk women turquoise blue solid a line kurta
10013719,Mast & Harbour,Western,tshirts,Women,12.18,2,4.3,934,mast  harbour women mustard yellow pack of 2 typography printed t shirt
10017589,Berrylush,Western,dresses,Women,6.61,5,4.4,934,berrylush white floral printed fit and flare dress
10004177,Roadster,Topwear,shirts,Men,9.05,5,4,933,roadster men charcoal grey regular fit printed sustainable casual shirt
10017359,WROGN,Topwear,tshirts,Men,9.74,4,3.8,933,wrogn men charcoal grey printed v neck slim fit pure cotton t shirt
10004283,Jockey,Lingerie & Sleep Wear,briefs,Women,3.89,5,4.4,933,jockey simple comfort women pack of 3 bikini briefs 1410
10001271,ether,Western,trousers,Women,4.59,6,3.8,933,ether women blue washed denim pure cotton joggers
10017693,Mast & Harbour,Western,tops,Women,5.95,5,4.2,933,mast  harbour women yellow solid top
10005967,Roadster,Bottom Wear,jeans,Men,3.47,5,3.8,932,roadster men blue super skinny fit mid rise mildly distressed stretchable jeans
1001221,Anouk,Indian Wear,kurta-sets,Women,10.53,5,4.1,932,anouk women mustard  turquoise blue printed kurta with trousers
10001773,HRX by Hrithik Roshan,Sports Wear,shorts,Women,12.12,3,4.3,932,hrx by hrithik roshan women moonlit ocean solid regular fit rapid dry running shorts
10012883,HIGHLANDER,Bottom Wear,trousers,Men,3.75,5,4,931,highlander men olive green slim fit chinos
10006045,U.S. Polo Assn.,Inner Wear &  Sleep Wear,trunk,Men,18.7,5,4.5,931,us polo assn men white solid trunks i660 001
10012969,HERE&NOW,Topwear,shirts,Men,3.75,5,4.1,931,herenow men blue regular fit printed casual shirt
10013413,Roadster,Topwear,shirts,Men,6.96,3,4.1,931,roadster men olive pure cotton casual shirt
10012715,SASSAFRAS,Western,tops,Women,8.35,3,4.4,931,sassafras red pure cotton fitted crop top
10014933,Roadster,Bottom Wear,jeans,Men,3.89,3,3.8,930,roadster men blue skinny fit mid rise clean look stretchable jeans
10013361,Roadster,Bottom Wear,trousers,Men,3.82,3,4,930,roadster men grey regular fit solid trousers
10003469,Jockey,Inner Wear &  Sleep Wear,trunk,Men,5.84,3,4.3,930,jockey international collection men grey solid trunks ic25
10004145,Inddus,Indian Wear,sarees,Women,4.87,5,4.2,930,inddus mustard yellow  gold toned net embroidered saree
10017667,Sangria,Plus Size,kurtas,Women,4.14,5,3.7,930,sangria women red straight fit kurta with gota patti detail
10005983,Tokyo Talkies,Western,jumpsuit,Women,8.32,5,4.3,930,tokyo talkies women black solid basic jumpsuit
10004509,Roadster,Western,tops,Women,10.02,5,4.3,930,roadster women yellow solid top
10003493,Roadster,Bottom Wear,trousers,Men,4.38,3,4.1,929,roadster men black sustainable trousers
10005909,Hangup,Indian Wear,kurtas,Men,3.47,5,4,929,hangup men black solid pathani kurta
10003417,URBAN SCOTTISH,Inner Wear &  Sleep Wear,boxers,Men,9.25,3,4.4,929,urban scottish men pack of 2 printed pure cotton boxers re usbx1805
10004121,Roadster,Topwear,tshirts,Men,4.87,5,3.7,929,roadster men white solid polo collar t shirt
10017695,Roadster,Topwear,tshirts,Men,5.24,5,4.2,929,roadster men blue solid henley neck t shirt
10005997,Roadster,Western,tshirts,Women,8.96,5,4.2,929,roadster women pack of 2 pure cotton t shirts
10015145,VIMAL,Inner Wear &  Sleep Wear,lounge-pants,Men,2.78,5,4.1,928,vimal men set of 2 black and navy blue solid lounge pants
1001707,Janasya,Indian Wear,kurta-sets,Women,6.96,6,4.3,928,janasya women navy blue  peach coloured solid kurti with trousers  dupatta
10001057,Miss Chase,Western,tops,Women,12.18,5,4.2,928,miss chase black self design top
10000761,Mast & Harbour,Bottom Wear,jeans,Men,5.91,4,3.8,927,mast  harbour men navy blue skinny fit mid rise low distress stretchable jeans
10014759,HIGHLANDER,Topwear,shirts,Men,33.98,4,4.3,927,highlander men rust red  off white slim fit printed casual shirt
10003843,HIGHLANDER,Topwear,shirts,Men,11.28,5,3.8,927,highlander men white  blue slim fit printed casual shirt
10013049,DressBerry,Lingerie & Sleep Wear,bra,Women,9.17,5,4.4,927,dressberry pack of 2 solid non wired lightly padded t shirt bras bp 030
10007611,HRX by Hrithik Roshan,Sports Wear,tshirts,Women,3.89,5,4.3,927,hrx by hrithik roshan women white printed round neck running pure cotton t shirt
10012805,Tokyo Talkies,Western,jeans,Women,6.26,4,4.3,927,tokyo talkies women navy blue slim fit high rise clean look stretchable jeans
10014795,DressBerry,Western,dresses,Women,5.88,3,4.3,927,dressberry women burgundy embroidered a line dress
10013035,HIGHLANDER,Bottom Wear,trousers,Men,10.29,5,4,926,highlander men navy blue tapered fit chinos
10013237,HIGHLANDER,Bottom Wear,trousers,Men,3.13,4,3.8,926,highlander men grey slim fit trousers
10004477,XYXX,Inner Wear &  Sleep Wear,lounge-pants,Men,3.54,5,4.1,926,xyxx men super combed cotton checkmate lounge pants xypyjm10
10007743,Mast & Harbour,Topwear,tshirts,Men,13.92,6,4.2,926,mast  harbour men multicoloured striped round neck t shirt
10003209,Roadster,Topwear,tshirts,Men,2.92,3,4.3,926,roadster men blue  white striped round neck pure cotton t shirt
10006199,Inddus,Indian Wear,sarees,Women,3.47,6,4.4,926,inddus red  golden woven design silk blend saree
10013131,Dollar Missy,Lingerie & Sleep Wear,briefs,Women,7.1,5,4,926,dollar missy women pack of 6 bikini briefs 201p hrt cam pur po6
10012731,Roadster,Western,jeggings,Women,6.02,4,4.3,926,roadster women navy blue super skinny fit washed treggings
10004267,Roadster,Western,dresses,Women,5.6,5,3.9,926,roadster easy shift dress in cotton blend
10017457,HRX by Hrithik Roshan,Bottom Wear,shorts,Men,172.7,7,4.3,925,hrx by hrithik roshan men navy solid rapid dry running shorts
10003531,U.S. Polo Assn.,Inner Wear &  Sleep Wear,boxers,Men,9.25,3,3.9,925,us polo assn men assorted printed pure cotton boxers i657 615 cr l
10012807,Anouk,Topwear,kurtas,Men,5.56,4,3.8,925,anouk men navy blue solid straight kurta
10006063,Mast & Harbour,Topwear,shirts,Men,8.3,5,3.6,925,mast  harbour men brown slim fit   casual linen cotton sustainable shirt
10013261,her by invictus,Western,tops,Women,7.74,5,4.3,925,her by invictus navy blue  white floral pleated top
10006071,Harpa,Western,tops,Women,18.7,5,4.2,925,harpa women yellow floral printed round neck top
10012707,HRX by Hrithik Roshan,Bottom Wear,track-pants,Men,7.51,4,3.9,924,hrx by hrithik roshan teal blue active joggers
